id_bureau,% Abs/Ins,Nom,% Voix/Ins,% Voix/Exp,Nom.1,% Voix/Ins.1,% Voix/Exp.1
18029_0001,29.48,MACRON,20.15,33.54,LE PEN,39.93,66.46
18030_0001,26.5,MACRON,26.97,39.9,LE PEN,40.63,60.1
18031_0001,24.63,MACRON,25.62,38.38,LE PEN,41.13,61.62
18032_0001,21.04,MACRON,35.93,49.59,LE PEN,36.53,50.41
18033_0001,29.77,MACRON,46.6,73.17,LE PEN,17.09,26.83
18033_0002,27.97,MACRON,46.66,70.66,LE PEN,19.37,29.34
18033_0003,28.19,MACRON,47.35,73.79,LE PEN,16.82,26.21
18033_0004,29.11,MACRON,44.46,71.29,LE PEN,17.9,28.71
18033_0005,35.63,MACRON,34.94,61.65,LE PEN,21.73,38.35
18033_0006,30.14,MACRON,45.0,71.52,LE PEN,17.92,28.48
18033_0007,35.42,MACRON,30.56,52.64,LE PEN,27.49,47.36
18033_0008,31.02,MACRON,37.55,62.73,LE PEN,22.31,37.27
18033_0009,35.64,MACRON,34.94,60.38,LE PEN,22.93,39.62
18033_0010,28.51,MACRON,44.08,68.02,LE PEN,20.73,31.98
18033_0011,34.03,MACRON,39.8,68.97,LE PEN,17.91,31.03
18033_0030,29.25,MACRON,45.94,72.64,LE PEN,17.3,27.36
18033_0031,33.71,MACRON,42.19,69.61,LE PEN,18.42,30.39
18033_0032,23.73,MACRON,42.77,63.28,LE PEN,24.82,36.72
18033_0033,23.29,MACRON,50.36,72.84,LE PEN,18.78,27.16
18033_0034,30.23,MACRON,44.33,72.79,LE PEN,16.57,27.21
18033_0035,33.88,MACRON,44.04,73.43,LE PEN,15.93,26.57
18033_0036,32.43,MACRON,44.1,73.43,LE PEN,15.95,26.57
18033_0037,42.11,MACRON,31.22,60.95,LE PEN,20.0,39.05
18033_0038,46.79,MACRON,27.95,58.44,LE PEN,19.88,41.56
18033_0039,35.22,MACRON,38.84,67.86,LE PEN,18.4,32.14
18033_0040,52.4,MACRON,26.92,64.62,LE PEN,14.74,35.38
18033_0041,38.67,MACRON,40.73,72.6,LE PEN,15.37,27.4
18033_0042,29.97,MACRON,45.72,74.19,LE PEN,15.9,25.81
18033_0043,39.67,MACRON,37.89,70.25,LE PEN,16.05,29.75
18033_0044,43.07,MACRON,32.3,64.5,LE PEN,17.78,35.5
18033_0045,35.42,MACRON,41.37,70.92,LE PEN,16.96,29.08
18033_0046,41.81,MACRON,34.06,65.19,LE PEN,18.19,34.81
18033_0047,54.46,MACRON,26.04,64.48,LE PEN,14.35,35.52
18033_0048,58.48,MACRON,26.32,68.7,LE PEN,11.99,31.3
18033_0049,45.19,MACRON,33.96,70.95,LE PEN,13.9,29.05
18033_0050,27.35,MACRON,42.96,66.6,LE PEN,21.55,33.4
18033_0051,60.53,MACRON,23.91,67.86,LE PEN,11.33,32.14
18033_0052,38.34,MACRON,33.84,60.64,LE PEN,21.97,39.36
18033_0053,51.97,MACRON,29.07,66.67,LE PEN,14.53,33.33
18033_0054,55.52,MACRON,26.32,65.66,LE PEN,13.77,34.34
18033_0055,32.42,MACRON,34.04,54.69,LE PEN,28.2,45.31
18033_0056,34.13,MACRON,31.89,55.61,LE PEN,25.45,44.39
18033_0057,33.57,MACRON,34.83,59.19,LE PEN,24.02,40.81
18033_0058,35.05,MACRON,37.69,64.71,LE PEN,20.56,35.29
18033_0012,27.18,MACRON,48.54,71.43,LE PEN,19.42,28.57
18033_0013,36.24,MACRON,38.9,68.22,LE PEN,18.12,31.78
18033_0014,33.33,MACRON,41.21,69.86,LE PEN,17.78,30.14
18033_0015,28.29,MACRON,42.66,66.72,LE PEN,21.27,33.28
18033_0016,29.59,MACRON,44.22,70.28,LE PEN,18.7,29.72
18033_0017,34.7,MACRON,35.13,60.93,LE PEN,22.52,39.07
18033_0018,37.39,MACRON,38.1,67.25,LE PEN,18.56,32.75
18033_0019,54.94,MACRON,21.11,53.01,LE PEN,18.71,46.99
18033_0020,34.91,MACRON,36.02,61.96,LE PEN,22.11,38.04
18033_0021,28.31,MACRON,45.24,71.1,LE PEN,18.39,28.9
18033_0022,23.33,MACRON,45.29,64.59,LE PEN,24.83,35.41
18033_0023,31.9,MACRON,40.16,65.89,LE PEN,20.79,34.11
18033_0024,35.46,MACRON,37.67,67.66,LE PEN,18.01,32.34
18033_0025,27.77,MACRON,43.91,67.15,LE PEN,21.48,32.85
18033_0026,34.02,MACRON,37.15,64.57,LE PEN,20.39,35.43
18033_0027,32.69,MACRON,35.09,56.66,LE PEN,26.85,43.34
18033_0028,32.42,MACRON,43.37,70.43,LE PEN,18.21,29.57
18033_0029,41.6,MACRON,29.46,56.24,LE PEN,22.93,43.76
18033_0059,50.0,MACRON,0.0,0.0,LE PEN,50.0,100.0
18034_0001,15.18,MACRON,38.84,49.71,LE PEN,39.29,50.29
18035_0001,21.98,MACRON,35.06,48.61,LE PEN,37.07,51.39
18036_0001,14.78,MACRON,40.64,55.56,LE PEN,32.51,44.44
18037_0001,21.36,MACRON,35.91,49.0,LE PEN,37.38,51.0
18038_0001,25.82,MACRON,30.05,44.29,LE PEN,37.79,55.71
18039_0001,15.08,MACRON,54.76,70.41,LE PEN,23.02,29.59
18040_0001,19.55,MACRON,33.46,44.95,LE PEN,40.98,55.05
18041_0001,19.88,MACRON,32.3,43.33,LE PEN,42.24,56.67
18042_0001,24.81,MACRON,31.68,45.86,LE PEN,37.4,54.14
18043_0001,19.62,MACRON,29.11,41.44,LE PEN,41.14,58.56
18044_0001,19.0,MACRON,29.39,41.0,LE PEN,42.29,59.0
18045_0001,18.69,MACRON,20.98,27.71,LE PEN,54.75,72.29
18046_0001,20.3,MACRON,21.05,29.47,LE PEN,50.38,70.53
18047_0001,20.39,MACRON,29.5,40.48,LE PEN,43.38,59.52
18048_0001,22.98,MACRON,22.33,34.5,LE PEN,42.39,65.5
18049_0001,24.49,MACRON,32.07,47.92,LE PEN,34.85,52.08
18050_0001,21.86,MACRON,37.14,52.87,LE PEN,33.11,47.13
18050_0002,20.14,MACRON,37.3,51.75,LE PEN,34.78,48.25
18050_0003,24.46,MACRON,36.79,54.53,LE PEN,30.67,45.47
18051_0001,27.48,MACRON,29.77,46.99,LE PEN,33.59,53.01
18052_0001,26.09,MACRON,28.7,42.42,LE PEN,38.96,57.58
18052_0002,28.63,MACRON,21.59,32.24,LE PEN,45.37,67.76
18053_0001,25.31,MACRON,25.73,36.26,LE PEN,45.23,63.74
18054_0001,16.94,MACRON,37.7,51.11,LE PEN,36.07,48.89
18055_0001,21.61,MACRON,26.72,38.85,LE PEN,42.04,61.15
18056_0001,27.14,MACRON,20.0,30.88,LE PEN,44.76,69.12
18057_0001,27.36,MACRON,32.55,50.0,LE PEN,32.55,50.0
18057_0002,29.37,MACRON,32.95,51.57,LE PEN,30.95,48.43
18058_0001,28.46,MACRON,28.28,43.9,LE PEN,36.14,56.1
18058_0002,28.98,MACRON,31.67,48.67,LE PEN,33.4,51.33
18059_0001,23.49,MACRON,34.04,48.81,LE PEN,35.69,51.19
18060_0001,25.64,MACRON,17.95,25.93,LE PEN,51.28,74.07
18061_0001,17.39,MACRON,37.68,50.98,LE PEN,36.23,49.02
18062_0001,32.88,MACRON,25.68,40.43,LE PEN,37.84,59.57
18063_0001,10.66,MACRON,28.69,38.89,LE PEN,45.08,61.11
18064_0001,15.06,MACRON,31.93,42.4,LE PEN,43.37,57.6
18065_0001,26.39,MACRON,28.62,44.77,LE PEN,35.32,55.23
18066_0001,23.66,MACRON,29.02,42.94,LE PEN,38.56,57.06
18067_0001,26.92,MACRON,30.84,44.35,LE PEN,38.69,55.65
18068_0001,15.15,MACRON,48.48,66.67,LE PEN,24.24,33.33
18069_0001,19.7,MACRON,39.4,53.66,LE PEN,34.03,46.34
18070_0001,16.76,MACRON,39.66,50.71,LE PEN,38.55,49.29
18071_0001,10.34,MACRON,48.28,63.64,LE PEN,27.59,36.36
18072_0001,18.08,MACRON,31.64,42.11,LE PEN,43.5,57.89
18073_0001,15.38,MACRON,42.56,57.64,LE PEN,31.28,42.36
18074_0001,20.47,MACRON,39.18,57.26,LE PEN,29.24,42.74
18075_0001,18.64,MACRON,30.75,42.97,LE PEN,40.82,57.03
18076_0001,22.78,MACRON,26.27,36.24,LE PEN,46.2,63.76
18077_0001,24.13,MACRON,30.77,43.78,LE PEN,39.51,56.22
18078_0001,15.09,MACRON,30.19,35.56,LE PEN,54.72,64.44
18079_0001,21.77,MACRON,35.48,50.38,LE PEN,34.95,49.62
18080_0001,19.49,MACRON,30.51,41.38,LE PEN,43.22,58.62
18081_0001,25.87,MACRON,31.47,45.45,LE PEN,37.76,54.55
18082_0001,22.8,MACRON,30.79,45.86,LE PEN,36.34,54.14
18083_0001,24.48,MACRON,31.88,46.15,LE PEN,37.19,53.85
18084_0001,14.1,MACRON,35.9,45.9,LE PEN,42.31,54.1
18085_0001,20.59,MACRON,35.29,50.85,LE PEN,34.12,49.15
18086_0001,22.27,MACRON,31.88,46.2,LE PEN,37.12,53.8
18087_0001,26.77,MACRON,32.92,49.92,LE PEN,33.03,50.08
18087_0002,24.76,MACRON,31.46,46.34,LE PEN,36.43,53.66
18087_0003,27.25,MACRON,32.75,50.59,LE PEN,31.98,49.41
18088_0001,18.59,MACRON,30.77,40.0,LE PEN,46.15,60.0
18089_0001,19.2,MACRON,29.41,40.95,LE PEN,42.41,59.05
18090_0001,19.08,MACRON,32.95,44.88,LE PEN,40.46,55.12
18091_0001,24.86,MACRON,37.84,52.24,LE PEN,34.59,47.76
18092_0001,20.76,MACRON,32.82,45.55,LE PEN,39.24,54.45
18093_0001,19.0,MACRON,40.0,54.79,LE PEN,33.0,45.21
18094_0001,20.0,MACRON,36.15,48.96,LE PEN,37.69,51.04
18095_0001,26.76,MACRON,26.06,40.66,LE PEN,38.03,59.34
18096_0001,23.49,MACRON,28.02,42.16,LE PEN,38.44,57.84
18096_0002,29.65,MACRON,26.24,44.47,LE PEN,32.77,55.53
18097_0001,25.46,MACRON,37.82,57.54,LE PEN,27.91,42.46
18097_0002,23.82,MACRON,42.04,60.89,LE PEN,27.01,39.11
18098_0001,25.0,MACRON,32.69,47.89,LE PEN,35.58,52.11
18099_0001,21.24,MACRON,23.83,33.58,LE PEN,47.15,66.42
18100_0001,18.27,MACRON,26.94,36.14,LE PEN,47.6,63.86
18101_0001,21.07,MACRON,37.16,54.8,LE PEN,30.65,45.2
18102_0001,23.17,MACRON,29.27,42.6,LE PEN,39.43,57.4
18103_0001,23.93,MACRON,33.6,49.92,LE PEN,33.71,50.08
18104_0001,13.59,MACRON,27.18,36.36,LE PEN,47.57,63.64
18105_0001,22.69,MACRON,31.37,43.75,LE PEN,40.34,56.25
18106_0001,29.69,MACRON,19.27,31.09,LE PEN,42.71,68.91
18107_0001,16.98,MACRON,40.57,54.43,LE PEN,33.96,45.57
18108_0001,25.78,MACRON,28.57,43.69,LE PEN,36.82,56.31
18108_0002,27.04,MACRON,24.58,37.18,LE PEN,41.53,62.82
18108_0003,28.9,MACRON,27.88,43.08,LE PEN,36.83,56.92
18109_0001,28.38,MACRON,31.33,48.94,LE PEN,32.69,51.06
18109_0002,18.08,MACRON,48.59,69.35,LE PEN,21.47,30.65
18110_0001,22.67,MACRON,33.42,47.13,LE PEN,37.48,52.87
18111_0001,30.41,MACRON,33.11,56.32,LE PEN,25.68,43.68
18112_0001,21.72,MACRON,27.24,39.7,LE PEN,41.38,60.3
18113_0001,20.98,MACRON,40.56,56.86,LE PEN,30.77,43.14
18114_0001,21.59,MACRON,32.39,45.24,LE PEN,39.2,54.76
18115_0001,22.96,MACRON,30.45,44.1,LE PEN,38.6,55.9
18116_0001,19.4,MACRON,29.74,40.35,LE PEN,43.97,59.65
18117_0001,25.81,MACRON,28.76,42.97,LE PEN,38.17,57.03
18118_0001,26.48,MACRON,25.75,38.74,LE PEN,40.73,61.26
18119_0001,21.83,MACRON,41.55,57.28,LE PEN,30.99,42.72
18120_0001,21.65,MACRON,26.56,37.3,LE PEN,44.64,62.7
18121_0001,17.39,MACRON,34.78,48.48,LE PEN,36.96,51.52
18122_0001,20.99,MACRON,25.31,38.68,LE PEN,40.12,61.32
18124_0001,16.39,MACRON,36.07,47.83,LE PEN,39.34,52.17
18125_0001,25.17,MACRON,30.02,45.16,LE PEN,36.46,54.84
18126_0001,25.93,MACRON,34.94,51.16,LE PEN,33.36,48.84
18127_0001,24.37,MACRON,34.12,48.84,LE PEN,35.74,51.16
18127_0002,21.2,MACRON,37.4,52.53,LE PEN,33.8,47.47
18128_0001,18.64,MACRON,28.81,41.46,LE PEN,40.68,58.54
18129_0001,14.79,MACRON,39.44,50.91,LE PEN,38.03,49.09
18130_0001,22.63,MACRON,37.45,53.85,LE PEN,32.1,46.15
18131_0001,6.45,MACRON,41.94,61.9,LE PEN,25.81,38.1
18132_0001,15.25,MACRON,40.68,52.75,LE PEN,36.44,47.25
18133_0001,28.4,MACRON,31.04,50.57,LE PEN,30.34,49.43
18133_0002,29.36,MACRON,31.65,49.29,LE PEN,32.57,50.71
18134_0001,20.41,MACRON,35.71,49.86,LE PEN,35.92,50.14
18135_0001,25.35,MACRON,32.86,51.09,LE PEN,31.46,48.91
18136_0001,22.41,MACRON,30.29,45.63,LE PEN,36.1,54.38
18137_0001,26.27,MACRON,29.95,44.98,LE PEN,36.64,55.02
18138_0001,20.48,MACRON,40.09,55.76,LE PEN,31.81,44.24
18138_0002,17.7,MACRON,39.86,54.13,LE PEN,33.78,45.87
18139_0001,22.02,MACRON,18.65,28.57,LE PEN,46.63,71.43
18140_0001,23.47,MACRON,28.86,43.17,LE PEN,37.99,56.83
18141_0001,32.78,MACRON,31.37,52.05,LE PEN,28.91,47.95
18141_0002,31.81,MACRON,27.35,44.47,LE PEN,34.15,55.53
18141_0003,22.52,MACRON,37.66,54.81,LE PEN,31.04,45.19
18141_0004,20.3,MACRON,42.27,57.51,LE PEN,31.23,42.49
18141_0005,32.98,MACRON,31.59,51.81,LE PEN,29.38,48.19
18141_0006,29.34,MACRON,34.76,53.98,LE PEN,29.63,46.02
18142_0001,20.53,MACRON,34.15,47.86,LE PEN,37.2,52.14
18143_0001,25.4,MACRON,29.44,41.71,LE PEN,41.13,58.29
18144_0001,22.1,MACRON,36.39,52.94,LE PEN,32.35,47.06
18145_0001,21.6,MACRON,38.08,52.89,LE PEN,33.92,47.11
18145_0002,20.4,MACRON,37.82,54.11,LE PEN,32.08,45.89
18146_0001,21.85,MACRON,44.44,61.22,LE PEN,28.15,38.78
18147_0001,16.57,MACRON,34.86,46.21,LE PEN,40.57,53.79
18148_0001,21.15,MACRON,36.28,52.59,LE PEN,32.71,47.41
18148_0002,26.73,MACRON,32.36,48.9,LE PEN,33.82,51.1
18149_0001,26.02,MACRON,36.2,53.51,LE PEN,31.45,46.49
18150_0001,21.09,MACRON,32.58,45.41,LE PEN,39.17,54.59
18151_0001,19.6,MACRON,34.55,48.83,LE PEN,36.21,51.17
18152_0001,22.0,MACRON,24.0,36.36,LE PEN,42.0,63.64
18153_0001,23.36,MACRON,28.04,41.38,LE PEN,39.72,58.62
18154_0001,21.91,MACRON,31.46,43.08,LE PEN,41.57,56.92
18155_0001,22.85,MACRON,30.27,43.04,LE PEN,40.06,56.96
18156_0001,21.01,MACRON,41.42,63.06,LE PEN,24.26,36.94
18157_0001,17.93,MACRON,39.72,52.93,LE PEN,35.33,47.07
18158_0001,15.26,MACRON,42.11,53.69,LE PEN,36.32,46.31
18159_0001,21.42,MACRON,39.29,54.4,LE PEN,32.94,45.6
18160_0001,23.76,MACRON,32.16,45.72,LE PEN,38.17,54.28
18161_0001,27.75,MACRON,29.67,43.97,LE PEN,37.8,56.03
18162_0001,15.87,MACRON,42.79,57.42,LE PEN,31.73,42.58
18163_0001,24.12,MACRON,41.23,59.12,LE PEN,28.51,40.88
18164_0001,10.83,MACRON,42.5,53.68,LE PEN,36.67,46.32
18165_0001,23.61,MACRON,29.48,42.88,LE PEN,39.28,57.12
18166_0001,15.87,MACRON,42.06,55.99,LE PEN,33.07,44.01
18167_0001,16.36,MACRON,34.09,43.86,LE PEN,43.64,56.14
18168_0001,21.78,MACRON,35.15,51.45,LE PEN,33.17,48.55
18169_0001,15.25,MACRON,36.16,46.04,LE PEN,42.37,53.96
18170_0001,20.19,MACRON,34.63,45.28,LE PEN,41.85,54.72
18171_0001,19.62,MACRON,25.84,36.99,LE PEN,44.02,63.01
18172_0001,23.31,MACRON,32.15,46.7,LE PEN,36.69,53.3
18172_0002,28.86,MACRON,30.67,48.7,LE PEN,32.3,51.3
18173_0001,14.97,MACRON,25.67,32.88,LE PEN,52.41,67.12
18174_0001,19.75,MACRON,40.13,56.76,LE PEN,30.57,43.24
18175_0001,28.85,MACRON,28.85,43.55,LE PEN,37.39,56.45
18176_0001,14.24,MACRON,33.01,42.86,LE PEN,44.01,57.14
18177_0001,25.64,MACRON,38.46,53.57,LE PEN,33.33,46.43
18178_0001,15.85,MACRON,31.15,40.71,LE PEN,45.36,59.29
18179_0001,15.92,MACRON,45.95,63.27,LE PEN,26.68,36.73
18180_0001,22.21,MACRON,42.62,59.62,LE PEN,28.86,40.38
18180_0002,18.49,MACRON,45.34,59.43,LE PEN,30.96,40.57
18181_0001,23.24,MACRON,35.59,52.88,LE PEN,31.72,47.12
18182_0001,21.38,MACRON,28.97,40.78,LE PEN,42.07,59.22
18183_0001,14.63,MACRON,30.08,40.66,LE PEN,43.9,59.34
18184_0001,20.09,MACRON,21.92,30.0,LE PEN,51.14,70.0
18185_0001,21.23,MACRON,34.64,46.62,LE PEN,39.66,53.38
18186_0001,17.46,MACRON,39.72,53.41,LE PEN,34.65,46.59
18187_0001,23.25,MACRON,28.44,40.26,LE PEN,42.21,59.74
18188_0001,20.0,MACRON,24.0,35.29,LE PEN,44.0,64.71
18189_0001,15.03,MACRON,41.91,56.86,LE PEN,31.79,43.14
18190_0001,22.12,MACRON,34.1,47.33,LE PEN,37.94,52.67
18191_0001,28.97,MACRON,18.62,27.84,LE PEN,48.28,72.16
18192_0001,24.49,MACRON,26.02,37.5,LE PEN,43.37,62.5
18193_0001,14.45,MACRON,39.88,55.65,LE PEN,31.79,44.35
18194_0001,18.16,MACRON,31.5,42.88,LE PEN,41.95,57.12
18195_0001,26.14,MACRON,31.82,46.28,LE PEN,36.93,53.72
18196_0001,24.64,MACRON,39.13,55.1,LE PEN,31.88,44.9
18197_0001,35.78,MACRON,35.93,64.0,LE PEN,20.21,36.0
18197_0002,30.21,MACRON,34.83,56.0,LE PEN,27.37,44.0
18197_0003,31.29,MACRON,33.93,54.04,LE PEN,28.86,45.96
18197_0004,29.78,MACRON,34.58,54.09,LE PEN,29.35,45.91
18197_0005,33.94,MACRON,28.79,47.86,LE PEN,31.36,52.14
18197_0006,33.58,MACRON,35.06,57.61,LE PEN,25.8,42.39
18197_0007,29.36,MACRON,33.38,51.72,LE PEN,31.16,48.28
18197_0008,42.39,MACRON,20.84,39.38,LE PEN,32.08,60.62
18197_0009,36.15,MACRON,27.42,47.29,LE PEN,30.56,52.71
18198_0001,19.24,MACRON,31.27,45.05,LE PEN,38.14,54.95
18199_0001,24.02,MACRON,29.41,42.55,LE PEN,39.71,57.45
18200_0001,15.6,MACRON,38.07,49.7,LE PEN,38.53,50.3
18201_0001,20.29,MACRON,34.24,47.61,LE PEN,37.68,52.39
18202_0001,13.79,MACRON,51.72,71.43,LE PEN,20.69,28.57
18203_0001,15.73,MACRON,29.21,38.81,LE PEN,46.07,61.19
18204_0001,20.52,MACRON,36.24,48.54,LE PEN,38.43,51.46
18205_0001,33.88,MACRON,37.06,61.08,LE PEN,23.61,38.92
18205_0002,30.11,MACRON,34.1,54.15,LE PEN,28.88,45.85
18205_0003,24.89,MACRON,45.29,66.29,LE PEN,23.03,33.71
18205_0004,26.64,MACRON,44.15,65.67,LE PEN,23.08,34.33
18205_0005,20.87,MACRON,45.44,62.32,LE PEN,27.48,37.68
18205_0006,25.62,MACRON,41.15,60.09,LE PEN,27.33,39.91
18205_0007,20.76,MACRON,51.35,69.44,LE PEN,22.6,30.56
18205_0008,20.11,MACRON,50.0,66.98,LE PEN,24.65,33.02
18205_0009,20.89,MACRON,48.44,67.24,LE PEN,23.6,32.76
18206_0001,20.42,MACRON,42.78,61.35,LE PEN,26.94,38.65
18206_0002,21.04,MACRON,38.55,54.76,LE PEN,31.84,45.24
18207_0001,32.8,MACRON,34.0,54.85,LE PEN,27.98,45.15
18207_0002,38.27,MACRON,31.86,57.72,LE PEN,23.34,42.28
18207_0003,23.5,MACRON,39.34,56.8,LE PEN,29.92,43.2
18207_0004,27.85,MACRON,36.58,57.37,LE PEN,27.18,42.63
18207_0005,29.35,MACRON,32.31,50.93,LE PEN,31.12,49.07
18207_0006,31.39,MACRON,23.36,43.24,LE PEN,30.66,56.76
18208_0001,14.93,MACRON,40.9,53.1,LE PEN,36.12,46.9
18209_0001,21.35,MACRON,28.38,40.86,LE PEN,41.08,59.14
18210_0001,23.78,MACRON,25.48,38.34,LE PEN,40.98,61.66
18211_0001,21.83,MACRON,34.33,50.52,LE PEN,33.63,49.48
18212_0001,22.32,MACRON,37.26,52.99,LE PEN,33.05,47.01
18213_0001,21.19,MACRON,45.52,62.89,LE PEN,26.87,37.11
18213_0002,32.78,MACRON,29.46,48.15,LE PEN,31.72,51.85
18213_0003,24.71,MACRON,36.44,53.46,LE PEN,31.73,46.54
18213_0004,24.02,MACRON,42.74,62.7,LE PEN,25.42,37.3
18213_0005,29.4,MACRON,37.27,58.89,LE PEN,26.02,41.11
18214_0001,27.44,MACRON,25.78,40.92,LE PEN,37.21,59.08
18215_0001,22.22,MACRON,31.75,43.48,LE PEN,41.27,56.52
18216_0001,20.09,MACRON,30.84,42.44,LE PEN,41.82,57.56
18217_0001,23.91,MACRON,36.96,51.0,LE PEN,35.51,49.0
18218_0001,23.31,MACRON,37.96,55.81,LE PEN,30.06,44.19
18219_0001,18.16,MACRON,36.02,48.83,LE PEN,37.75,51.17
18220_0001,21.09,MACRON,24.49,34.45,LE PEN,46.6,65.55
18221_0001,23.39,MACRON,23.39,33.55,LE PEN,46.33,66.45
18223_0001,17.37,MACRON,43.25,57.0,LE PEN,32.63,43.0
18223_0002,19.39,MACRON,40.92,55.25,LE PEN,33.15,44.75
18224_0001,20.9,MACRON,32.79,45.2,LE PEN,39.75,54.8
18225_0001,18.14,MACRON,36.28,49.37,LE PEN,37.21,50.63
18226_0001,13.88,MACRON,40.23,53.18,LE PEN,35.41,46.82
18227_0001,18.6,MACRON,44.19,56.72,LE PEN,33.72,43.28
18228_0001,14.29,MACRON,41.14,57.6,LE PEN,30.29,42.4
18229_0001,24.59,MACRON,33.81,50.3,LE PEN,33.4,49.7
18230_0001,22.31,MACRON,34.71,47.46,LE PEN,38.43,52.54
18231_0001,20.7,MACRON,28.48,39.45,LE PEN,43.71,60.55
18232_0001,20.83,MACRON,28.65,40.44,LE PEN,42.19,59.56
18233_0001,25.77,MACRON,34.51,50.13,LE PEN,34.33,49.87
18234_0001,32.57,MACRON,24.17,38.93,LE PEN,37.91,61.07
18235_0001,22.05,MACRON,36.35,52.61,LE PEN,32.75,47.39
18236_0001,16.67,MACRON,38.54,50.0,LE PEN,38.54,50.0
18237_0001,15.88,MACRON,39.55,52.79,LE PEN,35.38,47.21
18238_0001,12.0,MACRON,30.0,37.5,LE PEN,50.0,62.5
18240_0001,31.12,MACRON,31.12,49.71,LE PEN,31.49,50.29
18241_0001,26.8,MACRON,41.9,63.9,LE PEN,23.67,36.1
18241_0002,19.67,MACRON,61.48,83.33,LE PEN,12.3,16.67
18241_0003,8.06,MACRON,61.29,71.7,LE PEN,24.19,28.3
18242_0001,29.2,MACRON,29.2,44.33,LE PEN,36.66,55.67
18242_0002,24.58,MACRON,29.39,42.63,LE PEN,39.56,57.37
18243_0001,23.68,MACRON,27.58,38.37,LE PEN,44.29,61.63
18244_0001,17.46,MACRON,28.57,41.86,LE PEN,39.68,58.14
18245_0001,21.99,MACRON,37.95,51.43,LE PEN,35.84,48.57
18246_0001,20.12,MACRON,33.25,44.72,LE PEN,41.1,55.28
18247_0001,20.83,MACRON,37.9,53.65,LE PEN,32.74,46.35
18248_0001,19.88,MACRON,37.95,53.39,LE PEN,33.13,46.61
18249_0001,21.05,MACRON,28.17,38.56,LE PEN,44.89,61.44
18250_0001,11.11,MACRON,33.33,42.86,LE PEN,44.44,57.14
18251_0001,11.11,MACRON,44.44,53.33,LE PEN,38.89,46.67
18252_0001,26.69,MACRON,31.08,47.56,LE PEN,34.26,52.44
18253_0001,21.67,MACRON,38.33,54.98,LE PEN,31.39,45.02
18254_0001,19.57,MACRON,37.94,51.2,LE PEN,36.17,48.8
18255_0001,16.06,MACRON,42.03,56.17,LE PEN,32.8,43.83
18256_0001,16.41,MACRON,34.35,43.69,LE PEN,44.27,56.31
18257_0001,20.37,MACRON,27.89,40.21,LE PEN,41.47,59.79
18258_0001,21.09,MACRON,40.04,54.52,LE PEN,33.4,45.48
18259_0001,25.31,MACRON,28.98,45.22,LE PEN,35.1,54.78
18260_0001,21.88,MACRON,12.5,17.39,LE PEN,59.38,82.61
18261_0001,22.98,MACRON,22.67,32.44,LE PEN,47.2,67.56
18262_0001,23.51,MACRON,38.6,54.73,LE PEN,31.93,45.27
18263_0001,19.92,MACRON,28.01,39.44,LE PEN,43.0,60.56
18264_0001,16.42,MACRON,31.34,40.38,LE PEN,46.27,59.62
18265_0001,24.17,MACRON,23.84,34.45,LE PEN,45.36,65.55
18266_0001,25.1,MACRON,40.89,59.76,LE PEN,27.53,40.24
18267_0001,20.33,MACRON,40.66,57.28,LE PEN,30.33,42.72
18267_0002,23.14,MACRON,44.14,66.67,LE PEN,22.07,33.33
18267_0003,21.24,MACRON,38.7,56.1,LE PEN,30.28,43.9
18267_0004,18.88,MACRON,45.54,61.23,LE PEN,28.83,38.77
18268_0001,21.12,MACRON,24.75,33.63,LE PEN,48.84,66.37
18269_0001,25.09,MACRON,36.99,52.93,LE PEN,32.9,47.07
18270_0001,28.83,MACRON,24.82,38.64,LE PEN,39.42,61.36
18271_0001,17.77,MACRON,42.64,55.63,LE PEN,34.01,44.37
18271_0002,20.0,MACRON,39.83,55.53,LE PEN,31.9,44.47
18272_0001,24.11,MACRON,34.6,50.16,LE PEN,34.38,49.84
18273_0001,19.47,MACRON,33.94,47.78,LE PEN,37.1,52.22
18274_0001,14.41,MACRON,48.91,65.12,LE PEN,26.2,34.88
18275_0001,23.02,MACRON,30.16,44.19,LE PEN,38.1,55.81
18276_0001,16.77,MACRON,28.39,39.64,LE PEN,43.23,60.36
18277_0001,25.71,MACRON,34.29,52.17,LE PEN,31.43,47.83
18278_0001,28.65,MACRON,32.09,48.48,LE PEN,34.1,51.52
18279_0001,41.84,MACRON,26.3,51.5,LE PEN,24.76,48.5
18279_0002,41.87,MACRON,28.45,54.95,LE PEN,23.32,45.05
18279_0003,40.31,MACRON,25.06,48.18,LE PEN,26.95,51.82
18279_0004,40.19,MACRON,26.01,48.27,LE PEN,27.88,51.73
18279_0005,28.47,MACRON,26.63,42.53,LE PEN,35.98,57.47
18279_0006,30.25,MACRON,27.93,45.63,LE PEN,33.29,54.37
18279_0007,33.04,MACRON,32.91,54.43,LE PEN,27.55,45.57
18279_0008,38.55,MACRON,28.39,50.57,LE PEN,27.74,49.43
18279_0009,30.64,MACRON,33.05,52.95,LE PEN,29.36,47.05
18279_0010,29.5,MACRON,30.29,48.62,LE PEN,32.01,51.38
18279_0011,31.95,MACRON,30.49,48.92,LE PEN,31.83,51.08
18279_0012,30.15,MACRON,34.22,55.35,LE PEN,27.61,44.65
18279_0013,36.9,MACRON,19.93,33.33,LE PEN,39.85,66.67
